version,circuit,trojan,old_status,new_status,transition,old_runtime_ms,new_runtime_ms,old_over_new_runtime,old_area_delta,new_reported_area_delta,old_level_delta,new_reported_level_delta
v2,c5315,c5315_trojan56,PASS,PASS,PASS_STABLE,31553.400,9018.830,3.498613,4,-1,1,-5
v2,c5315,c5315_trojan57,PASS,PASS,PASS_STABLE,26118.900,8014.440,3.258980,6,-1,0,-8
v2,c5315,c5315_trojan58,PASS,PASS,PASS_STABLE,33754.800,9219.530,3.661228,2,-1,0,0
v2,c5315,c5315_trojan59,PASS,PASS,PASS_STABLE,1346.930,617.290,2.182005,-1,-1,-5,-5
v2,c5315,c5315_trojan6,PASS,PASS,PASS_STABLE,31868.800,8582.710,3.713140,8,-1,0,0
v2,c5315,c5315_trojan60,PASS,PASS,PASS_STABLE,57797.800,22481.400,2.570916,4,-1,0,-8
v2,c5315,c5315_trojan61,PASS,PASS,PASS_STABLE,22909.700,8827.750,2.595191,4,-1,1,-5
v2,c5315,c5315_trojan62,PASS,PASS,PASS_STABLE,34134.400,12043.900,2.834165,5,-1,0,0
v2,c5315,c5315_trojan63,PASS,PASS,PASS_STABLE,21817.000,6454.240,3.380259,4,-1,0,-10
v2,c5315,c5315_trojan64,PASS,PASS,PASS_STABLE,48827.800,18393.500,2.654623,4,-1,0,-8
v2,c5315,c5315_trojan65,PASS,PASS,PASS_STABLE,17999.300,5247.230,3.430248,2,-1,0,0
v2,c5315,c5315_trojan66,FAIL,PASS,GAIN,253912.000,163800.000,,,-1,,-5
v2,c5315,c5315_trojan67,PASS,PASS,PASS_STABLE,1856.560,926.619,2.003585,4,-1,0,0
v2,c5315,c5315_trojan68,FAIL,PASS,GAIN,153307.000,119137.000,,,-1,,0
v2,c5315,c5315_trojan69,PASS,PASS,PASS_STABLE,28090.300,9390.000,2.991512,4,-1,1,-9
v2,c5315,c5315_trojan7,PASS,PASS,PASS_STABLE,52532.400,7121.250,7.376851,9,-1,1,-10
v2,c5315,c5315_trojan70,TIMEOUT,PASS,GAIN,,277489.000,,,-1,,-9
v2,c5315,c5315_trojan71,TIMEOUT,TIMEOUT,FAIL_STABLE,,,,,,,
v2,c5315,c5315_trojan72,PASS,PASS,PASS_STABLE,30016.300,10049.100,2.986964,4,-1,0,-3
v2,c5315,c5315_trojan73,TIMEOUT,PASS,GAIN,,274018.000,,,-1,,-6
v2,c5315,c5315_trojan74,PASS,PASS,PASS_STABLE,77944.800,282705.000,0.275711,7,-1,0,-3
v2,c5315,c5315_trojan75,PASS,PASS,PASS_STABLE,22152.200,7763.140,2.853510,4,-1,0,0
v2,c5315,c5315_trojan76,PASS,PASS,PASS_STABLE,1629.560,648.749,2.511850,4,-1,0,0
v2,c5315,c5315_trojan77,PASS,PASS,PASS_STABLE,45088.400,13524.400,3.333856,4,-1,0,-9
v2,c5315,c5315_trojan78,CEC_FAIL,CEC_FAIL,FAIL_STABLE,180316.000,86206.700,,9,14,0,8
v2,c5315,c5315_trojan79,PASS,PASS,PASS_STABLE,35421.400,10907.300,3.247495,7,-1,1,-6
v2,c5315,c5315_trojan8,PASS,PASS,PASS_STABLE,31911.100,13049.500,2.445389,4,-1,0,0
v2,c5315,c5315_trojan80,PASS,PASS,PASS_STABLE,32413.900,8589.210,3.773793,2,-1,0,0
v2,c5315,c5315_trojan81,TIMEOUT,TIMEOUT,FAIL_STABLE,,,,,,,
v2,c5315,c5315_trojan82,PASS,PASS,PASS_STABLE,21672.400,4998.310,4.335946,4,-1,2,-5
v2,c5315,c5315_trojan83,PASS,PASS,PASS_STABLE,1706.580,697.564,2.446485,4,-1,1,-10
v2,c5315,c5315_trojan84,PASS,PASS,PASS_STABLE,1798.770,646.385,2.782815,7,-1,0,0
v2,c5315,c5315_trojan85,PASS,PASS,PASS_STABLE,29283.100,8976.650,3.262141,4,-1,0,-3
v2,c5315,c5315_trojan86,PASS,PASS,PASS_STABLE,14349.500,3537.470,4.056430,6,-1,0,-7
v2,c5315,c5315_trojan87,FAIL,PASS,GAIN,264070.000,185923.000,,,-1,,-2
v2,c5315,c5315_trojan88,TIMEOUT,TIMEOUT,FAIL_STABLE,,,,,,,
v2,c5315,c5315_trojan89,PASS,PASS,PASS_STABLE,78149.700,10450.200,7.478297,3,-1,2,0
v2,c5315,c5315_trojan9,PASS,PASS,PASS_STABLE,1219.900,474.074,2.573227,-1,-1,-8,-8
v2,c5315,c5315_trojan90,TIMEOUT,PASS,GAIN,,139534.000,,479,-1,18,-9
v2,c5315,c5315_trojan91,PASS,PASS,PASS_STABLE,27366.100,10668.700,2.565083,6,-1,1,-1
v2,c5315,c5315_trojan92,PASS,PASS,PASS_STABLE,1498.190,664.106,2.255950,2,-1,0,0
v2,c5315,c5315_trojan93,TIMEOUT,PASS,GAIN,,251401.000,,,-1,,-11
v2,c5315,c5315_trojan94,PASS,PASS,PASS_STABLE,27901.500,9395.660,2.969616,5,-1,0,-6
v2,c5315,c5315_trojan95,PASS,PASS,PASS_STABLE,3248.620,790.983,4.107067,6,-1,1,0
v2,c5315,c5315_trojan96,PASS,PASS,PASS_STABLE,13860.600,3455.930,4.010672,4,-1,1,0
v2,c5315,c5315_trojan97,PASS,PASS,PASS_STABLE,24102.600,6903.210,3.491506,4,-1,1,-6
v2,c5315,c5315_trojan98,TIMEOUT,TIMEOUT,FAIL_STABLE,,,,,,,
v2,c5315,c5315_trojan99,CEC_FAIL,PASS,GAIN,30180.400,23276.400,,2110,-1,31,-8
v2,c6288,c6288_trojan0,PASS,PASS,PASS_STABLE,75156.400,5115.860,14.690863,3,-1,1,-40
v2,c7552,c7552_trojan0,PASS,PASS,PASS_STABLE,28828.100,7256.570,3.972690,6,-1,0,0
v2,c7552,c7552_trojan1,PASS,PASS,PASS_STABLE,21875.700,4850.720,4.509784,4,-1,0,0
v2,c7552,c7552_trojan11,PASS,PASS,PASS_STABLE,7487.320,2064.930,3.625944,4,-1,0,0
v2,c7552,c7552_trojan12,PASS,PASS,PASS_STABLE,35232.800,8534.780,4.128144,4,-1,0,0
v2,c7552,c7552_trojan13,PASS,PASS,PASS_STABLE,9581.490,1209.150,7.924153,4,-1,0,0
v2,c7552,c7552_trojan15,PASS,PASS,PASS_STABLE,875.748,565.023,1.549933,-1,-1,0,0
v2,c7552,c7552_trojan16,PASS,PASS,PASS_STABLE,6781.970,1132.900,5.986380,4,-1,0,0
v2,c7552,c7552_trojan17,PASS,PASS,PASS_STABLE,14940.600,1847.060,8.088855,5,-1,0,0
v2,c7552,c7552_trojan18,PASS,PASS,PASS_STABLE,2988.580,1768.960,1.689456,-1,-1,0,0
v2,c7552,c7552_trojan19,PASS,PASS,PASS_STABLE,39283.500,11863.200,3.311375,4,-1,0,0
v2,c7552,c7552_trojan2,CEC_FAIL,PASS,GAIN,8927.510,698.089,,3,-1,0,0
v2,c7552,c7552_trojan20,PASS,PASS,PASS_STABLE,2189.660,1336.960,1.637790,-1,-1,0,0
v2,c7552,c7552_trojan21,PASS,PASS,PASS_STABLE,32040.000,8356.480,3.834150,6,-1,0,0
v2,c7552,c7552_trojan22,PASS,PASS,PASS_STABLE,9422.230,2417.550,3.897429,6,-1,0,0
v2,c7552,c7552_trojan23,CEC_FAIL,PASS,GAIN,107950.000,5066.230,,6,-1,0,0
v2,c7552,c7552_trojan25,PASS,PASS,PASS_STABLE,21720.400,5376.340,4.039997,5,-1,0,0
v2,c7552,c7552_trojan26,PASS,PASS,PASS_STABLE,1594.300,550.269,2.897310,-1,-1,0,0
v2,c7552,c7552_trojan27,PASS,PASS,PASS_STABLE,2720.490,822.012,3.309550,2,-1,0,0
v2,c7552,c7552_trojan28,PASS,PASS,PASS_STABLE,17462.400,3807.270,4.586594,6,-1,0,0
v2,c7552,c7552_trojan29,PASS,PASS,PASS_STABLE,28209.500,7899.130,3.571216,4,-1,0,0
v2,c7552,c7552_trojan3,PASS,PASS,PASS_STABLE,39386.400,11280.300,3.491609,4,-1,0,0
v2,c7552,c7552_trojan30,PASS,PASS,PASS_STABLE,25481.800,5244.340,4.858915,5,-1,0,0
v2,c7552,c7552_trojan31,PASS,PASS,PASS_STABLE,27964.100,3032.370,9.221863,6,-1,0,0
v2,c7552,c7552_trojan32,PASS,PASS,PASS_STABLE,835.495,546.916,1.527648,-1,-1,0,0
v2,c7552,c7552_trojan33,PASS,PASS,PASS_STABLE,25731.200,6175.720,4.166510,4,-1,0,0
v2,c7552,c7552_trojan34,PASS,PASS,PASS_STABLE,31455.000,7795.770,4.034880,4,-1,0,0
v2,c7552,c7552_trojan35,PASS,PASS,PASS_STABLE,69582.600,9034.790,7.701629,2,-1,0,0
v2,c7552,c7552_trojan36,PASS,PASS,PASS_STABLE,4621.730,728.937,6.340370,3,-1,0,0
v2,c7552,c7552_trojan37,PASS,PASS,PASS_STABLE,32775.200,7857.190,4.171364,5,-1,0,0
v2,c7552,c7552_trojan38,PASS,PASS,PASS_STABLE,26908.200,5728.130,4.697554,6,-1,0,0
v2,c7552,c7552_trojan39,PASS,PASS,PASS_STABLE,3314.370,644.242,5.144604,2,-1,0,0
v2,c7552,c7552_trojan4,PASS,PASS,PASS_STABLE,34340.600,9329.000,3.681059,4,-1,0,0
v2,c7552,c7552_trojan40,PASS,PASS,PASS_STABLE,37634.500,9924.100,3.792233,6,-1,0,0
v2,c7552,c7552_trojan41,PASS,PASS,PASS_STABLE,28830.000,7019.140,4.107341,4,-1,0,0
v2,c7552,c7552_trojan42,PASS,PASS,PASS_STABLE,1877.520,1148.230,1.635143,-1,-1,0,0
v2,c7552,c7552_trojan43,PASS,PASS,PASS_STABLE,37780.100,10344.000,3.652369,4,-1,0,0
v2,c7552,c7552_trojan45,PASS,PASS,PASS_STABLE,26934.500,6126.180,4.396622,7,-1,0,0
v2,c7552,c7552_trojan46,PASS,PASS,PASS_STABLE,33995.600,8898.610,3.820327,4,-1,0,0
v2,c7552,c7552_trojan49,PASS,PASS,PASS_STABLE,2350.080,1121.890,2.094751,-1,-1,0,0
v2,c7552,c7552_trojan50,PASS,PASS,PASS_STABLE,22215.300,5086.450,4.367545,4,-1,0,0
v2,c7552,c7552_trojan51,PASS,PASS,PASS_STABLE,14127.500,3967.800,3.560537,2,-1,1,-2
v2,c7552,c7552_trojan52,PASS,PASS,PASS_STABLE,23972.400,6894.480,3.477043,6,-1,1,-1
v2,c7552,c7552_trojan53,CEC_FAIL,PASS,GAIN,8915.310,1286.140,,4,-1,0,0
v2,c7552,c7552_trojan54,PASS,PASS,PASS_STABLE,32790.000,8831.290,3.712934,2,-1,0,0
v2,c7552,c7552_trojan57,PASS,PASS,PASS_STABLE,84120.200,3741.340,22.483976,3,-1,0,0
v2,c7552,c7552_trojan58,PASS,PASS,PASS_STABLE,18144.100,4626.080,3.922133,4,-1,2,0
v2,c7552,c7552_trojan59,PASS,PASS,PASS_STABLE,19678.800,4725.120,4.164720,2,-1,0,0
v2,c7552,c7552_trojan6,PASS,PASS,PASS_STABLE,1545.350,852.784,1.812124,-1,-1,0,0
v2,c7552,c7552_trojan61,PASS,PASS,PASS_STABLE,5039.550,1550.880,3.249478,2,-1,6,0
v2,c7552,c7552_trojan62,PASS,PASS,PASS_STABLE,31053.000,8133.480,3.817923,2,-1,1,-11
v2,c7552,c7552_trojan63,PASS,PASS,PASS_STABLE,15112.300,1007.370,15.001737,4,-1,0,0
v2,c7552,c7552_trojan65,PASS,PASS,PASS_STABLE,893.541,607.290,1.471358,-1,-1,0,0
v2,c7552,c7552_trojan66,PASS,PASS,PASS_STABLE,3772.100,1490.330,2.531050,4,-1,0,0
v2,c7552,c7552_trojan67,PASS,PASS,PASS_STABLE,12048.600,1617.520,7.448811,3,-1,0,0
v2,c7552,c7552_trojan68,CEC_FAIL,PASS,GAIN,5570.670,1354.010,,3,-1,0,0
v2,c7552,c7552_trojan69,PASS,PASS,PASS_STABLE,26595.000,9117.300,2.916982,2,-1,0,0
v2,c7552,c7552_trojan7,PASS,PASS,PASS_STABLE,19884.900,5093.930,3.903646,2,-1,0,0
v2,c7552,c7552_trojan70,CEC_FAIL,CEC_FAIL,FAIL_STABLE,3466.890,1995.190,,1,1,0,0
v2,c7552,c7552_trojan71,PASS,PASS,PASS_STABLE,25919.000,7373.520,3.515146,4,-1,0,0
v2,c7552,c7552_trojan72,PASS,PASS,PASS_STABLE,8540.710,2069.510,4.126924,3,-1,0,-2
v2,c7552,c7552_trojan73,CEC_FAIL,CEC_FAIL,FAIL_STABLE,92281.000,27428.400,,3,5,0,0
v2,c7552,c7552_trojan75,PASS,PASS,PASS_STABLE,30418.100,3645.020,8.345112,4,-1,0,0
v2,c7552,c7552_trojan76,PASS,PASS,PASS_STABLE,25457.700,7260.380,3.506387,4,-1,0,0
v2,c7552,c7552_trojan77,PASS,PASS,PASS_STABLE,1232.290,901.051,1.367614,-1,-1,0,0
v2,c7552,c7552_trojan78,PASS,PASS,PASS_STABLE,10999.800,2651.120,4.149114,3,-1,0,0
v2,c7552,c7552_trojan79,PASS,PASS,PASS_STABLE,21844.400,5645.090,3.869628,2,-1,0,0
v2,c7552,c7552_trojan8,PASS,PASS,PASS_STABLE,21274.000,7611.660,2.794923,2,-1,0,0
v2,c7552,c7552_trojan80,PASS,PASS,PASS_STABLE,17172.200,4818.310,3.563947,4,-1,0,0
v2,c7552,c7552_trojan81,PASS,PASS,PASS_STABLE,7170.600,1962.120,3.654517,4,-1,0,0
v2,c7552,c7552_trojan82,CEC_FAIL,PASS,GAIN,7350.000,1198.380,,2,-1,0,0
v2,c7552,c7552_trojan83,PASS,PASS,PASS_STABLE,38470.100,4754.800,8.090792,2,-1,0,0
v2,c7552,c7552_trojan84,PASS,PASS,PASS_STABLE,24153.400,7280.630,3.317488,2,-1,0,0
v2,c7552,c7552_trojan85,PASS,PASS,PASS_STABLE,30874.100,8410.810,3.670764,2,-1,0,0
v2,c7552,c7552_trojan86,PASS,PASS,PASS_STABLE,2057.550,721.050,2.853547,3,-1,0,0
v2,c7552,c7552_trojan87,PASS,PASS,PASS_STABLE,23612.000,6577.280,3.589934,4,-1,0,0
v2,c7552,c7552_trojan88,PASS,PASS,PASS_STABLE,16917.400,4034.120,4.193579,4,-1,0,0
v2,c7552,c7552_trojan89,PASS,PASS,PASS_STABLE,1631.790,1095.940,1.488941,-1,-1,0,0
v2,c7552,c7552_trojan9,PASS,PASS,PASS_STABLE,25876.500,6699.380,3.862522,4,-1,0,0
v2,c7552,c7552_trojan90,PASS,PASS,PASS_STABLE,31348.500,8660.050,3.619898,3,-1,0,0
v2,c7552,c7552_trojan91,PASS,PASS,PASS_STABLE,19746.000,5540.380,3.564015,2,-1,0,0
v2,c7552,c7552_trojan92,PASS,PASS,PASS_STABLE,959.061,707.009,1.356505,-1,-1,0,0
v2,c7552,c7552_trojan93,PASS,PASS,PASS_STABLE,28676.200,7871.460,3.643060,2,-1,0,0
v2,c7552,c7552_trojan95,PASS,PASS,PASS_STABLE,16672.300,4222.570,3.948377,3,-1,0,0
v2,c7552,c7552_trojan96,PASS,PASS,PASS_STABLE,29107.700,8435.240,3.450726,2,-1,0,-1
v2,c880,c880_trojan0,PASS,PASS,PASS_STABLE,3613.070,1050.750,3.438563,8,-1,6,0
v2,c880,c880_trojan1,PASS,PASS,PASS_STABLE,9023.490,2841.740,3.175340,9,-1,1,0
v2,c880,c880_trojan10,PASS,PASS,PASS_STABLE,3716.130,917.244,4.051408,9,-1,1,0
v2,c880,c880_trojan11,PASS,PASS,PASS_STABLE,6686.790,999.437,6.690557,8,-1,1,-1
v2,c880,c880_trojan12,PASS,PASS,PASS_STABLE,4302.710,1079.400,3.986205,9,-1,1,0
v2,c880,c880_trojan13,PASS,PASS,PASS_STABLE,7114.780,562.428,12.650117,8,-1,2,0
v2,c880,c880_trojan14,PASS,PASS,PASS_STABLE,1675.260,763.340,2.194645,9,-1,1,0
v2,c880,c880_trojan15,PASS,PASS,PASS_STABLE,1309.990,449.185,2.916371,4,-1,1,0
v2,c880,c880_trojan16,PASS,PASS,PASS_STABLE,5951.250,1393.090,4.271978,10,-1,3,0
v2,c880,c880_trojan18,PASS,PASS,PASS_STABLE,1753.980,355.495,4.933909,4,-1,2,0
v2,c880,c880_trojan19,PASS,PASS,PASS_STABLE,7910.760,641.485,12.331949,5,-1,1,-1
v2,c880,c880_trojan2,PASS,PASS,PASS_STABLE,31702.500,2189.630,14.478474,5,-1,1,0
v2,c880,c880_trojan20,PASS,PASS,PASS_STABLE,2469.730,507.323,4.868161,7,-1,1,0
v2,c880,c880_trojan21,PASS,PASS,PASS_STABLE,4835.860,2027.010,2.385711,9,-1,1,0
v2,c880,c880_trojan22,PASS,PASS,PASS_STABLE,4161.580,879.826,4.730003,9,-1,2,0
v2,c880,c880_trojan23,PASS,PASS,PASS_STABLE,4309.690,1280.140,3.366577,9,-1,1,0
v2,c880,c880_trojan24,PASS,PASS,PASS_STABLE,5786.870,850.505,6.804040,4,-1,1,0
v2,c880,c880_trojan25,PASS,PASS,PASS_STABLE,4806.450,1431.630,3.357327,9,-1,1,-1
v2,c880,c880_trojan26,CEC_FAIL,PASS,GAIN,1538.330,783.814,,2,-1,1,0
v2,c880,c880_trojan28,CEC_FAIL,PASS,GAIN,4172.880,356.521,,5,-1,1,0
v2,c880,c880_trojan29,PASS,PASS,PASS_STABLE,664.679,339.039,1.960479,3,-1,1,0
v2,c880,c880_trojan3,PASS,PASS,PASS_STABLE,2069.980,852.906,2.426973,8,-1,5,0
v2,c880,c880_trojan30,CEC_FAIL,PASS,GAIN,1997.000,311.038,,5,-1,1,0
v2,c880,c880_trojan31,PASS,PASS,PASS_STABLE,11222.000,907.935,12.359916,7,-1,1,0
v2,c880,c880_trojan32,PASS,PASS,PASS_STABLE,3222.830,968.994,3.325955,8,-1,3,0
v2,c880,c880_trojan33,PASS,PASS,PASS_STABLE,5227.060,791.240,6.606162,9,-1,1,0
v2,c880,c880_trojan34,PASS,PASS,PASS_STABLE,5105.750,1397.850,3.652574,9,-1,1,0
v2,c880,c880_trojan35,PASS,PASS,PASS_STABLE,5654.130,1660.660,3.404749,9,-1,1,0
v2,c880,c880_trojan36,PASS,PASS,PASS_STABLE,1916.240,635.534,3.015165,3,-1,1,0
v2,c880,c880_trojan37,PASS,PASS,PASS_STABLE,4115.720,1142.500,3.602381,10,-1,3,0
v2,c880,c880_trojan38,PASS,PASS,PASS_STABLE,669.118,349.264,1.915794,13,-1,4,0
v2,c880,c880_trojan39,PASS,PASS,PASS_STABLE,5495.180,694.729,7.909818,7,-1,1,0
v2,c880,c880_trojan4,PASS,PASS,PASS_STABLE,8885.300,1355.040,6.557223,8,-1,1,0
v2,c880,c880_trojan40,PASS,PASS,PASS_STABLE,10142.300,1234.570,8.215249,9,-1,1,0
v2,c880,c880_trojan41,PASS,PASS,PASS_STABLE,2136.690,295.336,7.234777,5,-1,1,-1
v2,c880,c880_trojan42,PASS,PASS,PASS_STABLE,9182.080,991.881,9.257240,9,-1,2,0
v2,c880,c880_trojan43,PASS,PASS,PASS_STABLE,2068.370,852.242,2.426975,5,-1,5,0
v2,c880,c880_trojan44,PASS,PASS,PASS_STABLE,953.089,342.361,2.783871,4,-1,1,0
v2,c880,c880_trojan45,PASS,PASS,PASS_STABLE,3396.480,1092.770,3.108138,6,-1,1,0
v2,c880,c880_trojan46,PASS,PASS,PASS_STABLE,4921.130,484.239,10.162606,6,-1,2,0
v2,c880,c880_trojan47,PASS,PASS,PASS_STABLE,1561.560,589.823,2.647506,8,-1,2,0
v2,c880,c880_trojan48,PASS,PASS,PASS_STABLE,465.495,274.026,1.698726,-1,-1,0,0
v2,c880,c880_trojan49,PASS,PASS,PASS_STABLE,1684.650,639.479,2.634410,5,-1,4,0
v2,c880,c880_trojan5,PASS,PASS,PASS_STABLE,1537.680,377.048,4.078208,2,-1,5,0
v2,c880,c880_trojan50,PASS,PASS,PASS_STABLE,9119.630,1605.290,5.680986,4,-1,0,0
v2,c880,c880_trojan51,PASS,PASS,PASS_STABLE,18994.200,3810.490,4.984713,2,-1,3,0
v2,c880,c880_trojan52,PASS,PASS,PASS_STABLE,18472.100,2226.330,8.297108,6,-1,1,0
v2,c880,c880_trojan53,PASS,PASS,PASS_STABLE,4110.290,1216.100,3.379895,4,-1,3,0
v2,c880,c880_trojan54,PASS,PASS,PASS_STABLE,7581.180,3168.430,2.392724,7,-1,7,0
v2,c880,c880_trojan55,PASS,PASS,PASS_STABLE,543.930,337.532,1.611492,-1,-1,0,0
v2,c880,c880_trojan56,PASS,PASS,PASS_STABLE,5932.500,2077.990,2.854922,6,-1,1,0
v2,c880,c880_trojan57,PASS,PASS,PASS_STABLE,4681.350,1626.020,2.879024,5,-1,1,0
v2,c880,c880_trojan58,CEC_FAIL,PASS,GAIN,9079.350,499.827,,15,-1,4,0
v2,c880,c880_trojan59,PASS,PASS,PASS_STABLE,9230.270,2631.440,3.507688,6,-1,3,0
v2,c880,c880_trojan6,PASS,PASS,PASS_STABLE,3600.660,1059.890,3.397202,8,-1,1,0
v2,c880,c880_trojan60,PASS,PASS,PASS_STABLE,9461.170,1359.850,6.957510,7,-1,4,0
v2,c880,c880_trojan61,PASS,PASS,PASS_STABLE,2319.330,330.087,7.026420,3,-1,1,0
v2,c880,c880_trojan62,PASS,PASS,PASS_STABLE,5447.670,1671.470,3.259209,7,-1,3,0
v2,c880,c880_trojan63,PASS,PASS,PASS_STABLE,2648.280,660.778,4.007821,6,-1,1,0
v2,c880,c880_trojan64,CEC_FAIL,PASS,GAIN,3401.880,367.337,,10,-1,1,0
v2,c880,c880_trojan65,PASS,PASS,PASS_STABLE,701.691,349.720,2.006437,-1,-1,0,0
v2,c880,c880_trojan66,PASS,PASS,PASS_STABLE,4208.480,1308.970,3.215108,5,-1,2,0
v2,c880,c880_trojan68,PASS,PASS,PASS_STABLE,1417.080,372.025,3.809099,2,-1,0,0
v2,c880,c880_trojan69,PASS,PASS,PASS_STABLE,14972.100,1235.180,12.121391,8,-1,4,0
v2,c880,c880_trojan7,CEC_FAIL,PASS,GAIN,1574.610,414.384,,3,-1,1,-1
v2,c880,c880_trojan70,PASS,PASS,PASS_STABLE,3511.690,1255.960,2.796021,5,-1,7,0
v2,c880,c880_trojan71,PASS,PASS,PASS_STABLE,6467.450,2280.760,2.835656,7,-1,3,0
v2,c880,c880_trojan72,PASS,PASS,PASS_STABLE,3724.840,1215.110,3.065434,4,-1,1,0
v2,c880,c880_trojan73,PASS,PASS,PASS_STABLE,5049.070,1658.770,3.043864,4,-1,1,0
v2,c880,c880_trojan74,PASS,PASS,PASS_STABLE,9660.830,1133.500,8.523008,6,-1,3,0
v2,c880,c880_trojan75,PASS,PASS,PASS_STABLE,4815.080,1681.890,2.862898,7,-1,7,0
v2,c880,c880_trojan76,PASS,PASS,PASS_STABLE,1145.620,459.807,2.491524,2,-1,1,0
v2,c880,c880_trojan78,PASS,PASS,PASS_STABLE,7878.800,902.256,8.732333,4,-1,1,0
v2,c880,c880_trojan79,PASS,PASS,PASS_STABLE,4029.990,734.071,5.489919,6,-1,1,0
v2,c880,c880_trojan8,CEC_FAIL,PASS,GAIN,12675.600,773.198,,18,-1,6,0
v2,c880,c880_trojan80,CEC_FAIL,PASS,GAIN,2808.970,359.169,,5,-1,0,0
v2,c880,c880_trojan81,PASS,PASS,PASS_STABLE,10103.600,824.146,12.259478,4,-1,2,0
v2,c880,c880_trojan82,PASS,PASS,PASS_STABLE,3981.230,1270.800,3.132853,5,-1,3,0
v2,c880,c880_trojan83,PASS,PASS,PASS_STABLE,4189.170,1383.350,3.028279,7,-1,7,0
v2,c880,c880_trojan84,CEC_FAIL,PASS,GAIN,2385.220,320.370,,4,-1,0,0
v2,c880,c880_trojan85,PASS,PASS,PASS_STABLE,11639.600,2012.160,5.784629,7,-1,6,0
v2,c880,c880_trojan86,PASS,PASS,PASS_STABLE,5692.780,2010.330,2.831764,7,-1,4,0
v2,c880,c880_trojan87,PASS,PASS,PASS_STABLE,3759.190,1570.990,2.392880,2,-1,1,0
v2,c880,c880_trojan88,CEC_FAIL,PASS,GAIN,3589.610,368.422,,8,-1,2,0
v2,c880,c880_trojan89,PASS,PASS,PASS_STABLE,3992.930,846.292,4.718147,6,-1,1,0
v2,c880,c880_trojan9,PASS,PASS,PASS_STABLE,5330.470,1430.470,3.726377,8,-1,1,0
v2,c880,c880_trojan90,PASS,PASS,PASS_STABLE,8751.930,1431.870,6.112238,5,-1,8,0
v2,c880,c880_trojan91,CEC_FAIL,PASS,GAIN,3016.120,460.686,,4,-1,1,0
v2,c880,c880_trojan92,PASS,PASS,PASS_STABLE,4320.620,1125.200,3.839868,3,-1,9,0
v2,c880,c880_trojan93,PASS,PASS,PASS_STABLE,3243.320,1199.010,2.704998,3,-1,1,0
v2,c880,c880_trojan94,PASS,PASS,PASS_STABLE,2238.060,529.793,4.224405,7,-1,2,0
v2,c880,c880_trojan95,PASS,PASS,PASS_STABLE,7198.280,2459.940,2.926201,7,-1,4,0
v2,c880,c880_trojan96,PASS,PASS,PASS_STABLE,4342.630,780.259,5.565626,7,-1,1,0
v2,c880,c880_trojan97,PASS,PASS,PASS_STABLE,4138.270,1099.070,3.765247,4,-1,8,0
v2,c880,c880_trojan98,CEC_FAIL,PASS,GAIN,2874.720,332.721,,5,-1,2,0
v2,c880,c880_trojan99,PASS,PASS,PASS_STABLE,6329.630,583.908,10.840115,4,-1,1,0
v3,aes,aes_trojan1,TIMEOUT,PASS,GAIN,,89088.400,,,-1,,-8
v3,c2670,c2670_trojan0,PASS,PASS,PASS_STABLE,868.301,599.998,1.447173,-1,-1,0,0
v3,c2670,c2670_trojan1,PASS,PASS,PASS_STABLE,634.678,439.352,1.444577,-1,-1,0,0
v3,c2670,c2670_trojan10,PASS,PASS,PASS_STABLE,1349.240,1189.020,1.134750,-1,-1,0,0
v3,c2670,c2670_trojan11,PASS,PASS,PASS_STABLE,796.269,594.275,1.339900,-1,-1,-14,-14
v3,c2670,c2670_trojan12,PASS,PASS,PASS_STABLE,947.213,638.083,1.484467,-1,-1,0,0
v3,c2670,c2670_trojan13,PASS,PASS,PASS_STABLE,510.815,380.757,1.341577,-1,-1,0,0
v3,c2670,c2670_trojan14,PASS,PASS,PASS_STABLE,844.289,481.736,1.752597,-1,-1,0,0
v3,c2670,c2670_trojan15,PASS,PASS,PASS_STABLE,993.754,827.012,1.201620,-1,-1,0,0
v3,c2670,c2670_trojan16,PASS,PASS,PASS_STABLE,1149.490,843.667,1.362493,-1,-1,0,0
v3,c2670,c2670_trojan17,PASS,PASS,PASS_STABLE,581.506,515.891,1.127188,-1,-1,0,0
v3,c2670,c2670_trojan18,PASS,PASS,PASS_STABLE,755.748,566.610,1.333806,-1,-1,0,0
v3,c2670,c2670_trojan19,PASS,PASS,PASS_STABLE,853.399,510.685,1.671087,-1,-1,-8,-8
v3,c2670,c2670_trojan2,PASS,PASS,PASS_STABLE,676.850,546.525,1.238461,-1,-1,0,0
v3,c2670,c2670_trojan20,PASS,PASS,PASS_STABLE,604.263,365.975,1.651105,-1,-1,-13,-13
v3,c2670,c2670_trojan21,PASS,PASS,PASS_STABLE,493.764,423.802,1.165082,-1,-1,-13,-13
v3,c2670,c2670_trojan22,PASS,PASS,PASS_STABLE,586.661,433.748,1.352539,-1,-1,0,0
v3,c2670,c2670_trojan23,PASS,PASS,PASS_STABLE,760.618,617.001,1.232766,-1,-1,-12,-12
v3,c2670,c2670_trojan24,PASS,PASS,PASS_STABLE,1842.650,949.350,1.940960,-1,-1,0,0
v3,c2670,c2670_trojan25,PASS,PASS,PASS_STABLE,1085.790,748.691,1.450251,-1,-1,-12,-12
v3,c2670,c2670_trojan26,PASS,PASS,PASS_STABLE,474.390,422.941,1.121646,-1,-1,-11,-11
