case_id,circuit,trojan,z3_status,dac_status,transition,both_pass,z3_runtime_ms,dac_runtime_ms,z3_wall_ms,dac_wall_ms,golden_aig_nodes,golden_aig_levels,trojan_aig_nodes,trojan_aig_levels,z3_aig_nodes,z3_aig_levels,dac_aig_nodes,dac_aig_levels,z3_delta_nodes_vs_trojan,dac_delta_nodes_vs_trojan,z3_delta_levels_vs_trojan,dac_delta_levels_vs_trojan,z3_minus_dac_nodes,z3_minus_dac_levels,node_winner,level_winner,dac_target_count,dac_patch_inputs,dac_runeco_added_gates,z3_effective_rules,z3_effective_literals,z3_effective_depth,z3_cec_replay,dac_cec_replay
c7552_trojan27,c7552,c7552_trojan27,PASS,PASS,both_pass,1,1894.78,8010.15,2026.3881590217352,8078.2451189588755,2074,29,2079,30,2074,29,2074,29,-5,-5,-1,-1,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan28,c7552,c7552_trojan28,PASS,PASS,both_pass,1,3743.55,5993.58,3880.4349150741473,6071.780455997214,2074,29,2079,32,2074,29,2074,29,-5,-5,-3,-3,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan29,c7552,c7552_trojan29,PASS,PASS,both_pass,1,7224.58,5553.16,7338.595645036548,5625.523323891684,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan3,c7552,c7552_trojan3,PASS,PASS,both_pass,1,10755.0,6253.63,10872.994435019791,6325.047599035315,2074,29,2079,31,2074,29,2074,29,-5,-5,-2,-2,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan30,c7552,c7552_trojan30,PASS,PASS,both_pass,1,5372.39,6152.78,5485.334580997005,6234.162372071296,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan31,c7552,c7552_trojan31,PASS,PASS,both_pass,1,3024.13,7192.61,3129.546837997623,7287.164131994359,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan32,c7552,c7552_trojan32,PASS,PASS,both_pass,1,2695.61,7138.45,2822.6927960058674,7224.548644036986,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan33,c7552,c7552_trojan33,PASS,PASS,both_pass,1,6374.97,6961.83,6506.39981997665,7023.119327961467,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan34,c7552,c7552_trojan34,PASS,PASS,both_pass,1,8115.12,7121.83,8248.49967402406,7177.1310130134225,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan35,c7552,c7552_trojan35,PASS,PASS,both_pass,1,9953.57,7735.43,10106.790633988567,7801.979850977659,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan36,c7552,c7552_trojan36,PASS,PASS,both_pass,1,1661.15,6450.87,1779.6887019649148,6533.7027630303055,2074,29,2079,30,2074,29,2074,29,-5,-5,-1,-1,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan37,c7552,c7552_trojan37,PASS,PASS,both_pass,1,8414.71,6049.55,8584.210306988098,6122.656399966218,2074,29,2079,30,2074,29,2074,29,-5,-5,-1,-1,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan38,c7552,c7552_trojan38,PASS,PASS,both_pass,1,5879.24,6421.81,5984.346361015923,6474.6685470454395,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan39,c7552,c7552_trojan39,PASS,PASS,both_pass,1,1364.13,9084.48,1474.151858012192,9182.27480002679,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan4,c7552,c7552_trojan4,PASS,PASS,both_pass,1,12033.3,7529.61,12165.426313062198,7628.707856987603,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan40,c7552,c7552_trojan40,PASS,PASS,both_pass,1,11338.4,6075.59,11479.226951021701,6177.340009948239,2074,29,2079,30,2074,29,2074,29,-5,-5,-1,-1,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan41,c7552,c7552_trojan41,PASS,PASS,both_pass,1,8669.18,7561.82,8813.154925010167,7624.565997044556,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan42,c7552,c7552_trojan42,PASS,PASS,both_pass,1,2111.73,6723.2,2228.632049052976,6775.967148016207,2074,29,2079,32,2074,29,2074,29,-5,-5,-3,-3,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan43,c7552,c7552_trojan43,PASS,PASS,both_pass,1,9651.92,7328.21,9806.26901704818,7431.5668910276145,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan45,c7552,c7552_trojan45,PASS,PASS,both_pass,1,6521.13,6520.19,6643.1617949856445,6578.245291952044,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan46,c7552,c7552_trojan46,PASS,PASS,both_pass,1,9260.08,6520.88,9384.483432979323,6571.878944989294,2074,29,2079,34,2074,29,2074,29,-5,-5,-5,-5,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan49,c7552,c7552_trojan49,PASS,PASS,both_pass,1,3522.91,6811.72,3632.5575329829007,6873.867889051326,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan50,c7552,c7552_trojan50,PASS,NO_PATCH,regression,0,6605.58,30294.2,6857.018219074234,30328.83255998604,2074,29,1583,25,1576,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan51,c7552,c7552_trojan51,PASS,NO_PATCH,regression,0,3893.15,30293.5,4114.381877006963,30332.41898997221,2074,29,1590,26,1585,25,,,-5,,-1,,,,,,,,,1,1,1,1,
c7552_trojan52,c7552,c7552_trojan52,PASS,NO_PATCH,regression,0,6645.75,30125.7,6884.024656028487,30184.019797015935,2074,29,1610,26,1605,25,,,-5,,-1,,,,,,,,,1,1,1,1,
c7552_trojan53,c7552,c7552_trojan53,PASS,NO_PATCH,regression,0,2893.05,30301.3,3165.931227034889,30329.91100801155,2074,29,1583,25,1578,25,,,-5,,0,,,,,,,,,1,1,1,1,
c7552_trojan54,c7552,c7552_trojan54,PASS,PASS,both_pass,1,7845.66,14186.6,8080.009040888399,14373.12414497137,2074,29,1592,25,1586,25,1586,25,-6,-6,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan57,c7552,c7552_trojan57,PASS,PASS,both_pass,1,3796.18,16266.5,3978.9379029534757,16420.263642910868,2074,29,1596,25,1588,25,1588,25,-8,-8,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan58,c7552,c7552_trojan58,PASS,PASS,both_pass,1,4373.11,49218.2,4558.286435087211,49381.22111291159,2074,29,1587,25,1581,25,1589,25,-6,2,0,0,-8,0,z3-pb-formal,tie,1,3,5,1,1,1,1,1
c7552_trojan59,c7552,c7552_trojan59,PASS,PASS,both_pass,1,4784.53,34287.2,5012.490385095589,34452.267521992326,2074,29,1580,25,1575,25,1581,25,-5,1,0,0,-6,0,z3-pb-formal,tie,1,3,1,1,1,1,1,1
c7552_trojan6,c7552,c7552_trojan6,PASS,PASS,both_pass,1,1987.95,8107.6,2124.391196994111,8178.325511980802,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan61,c7552,c7552_trojan61,PASS,PASS,both_pass,1,1535.44,47424.2,1755.4325009696186,47580.32467006706,2074,29,1584,25,1579,25,1585,25,-5,1,0,0,-6,0,z3-pb-formal,tie,1,3,3,1,1,1,1,1
c7552_trojan62,c7552,c7552_trojan62,PASS,PASS,both_pass,1,7311.99,9062.98,7522.3738620989025,9211.109980009496,2074,29,1596,28,1587,24,1587,24,-9,-9,-4,-4,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan63,c7552,c7552_trojan63,PASS,NO_PATCH,regression,0,994.249,30285.0,1201.3449820224196,30336.106805014424,2074,29,1592,25,1585,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan65,c7552,c7552_trojan65,PASS,PASS,both_pass,1,3699.61,28098.8,3909.5795550383627,28244.889281108044,2074,29,1591,25,1585,25,1585,25,-6,-6,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan66,c7552,c7552_trojan66,PASS,PASS,both_pass,1,1322.99,18488.2,1503.299884032458,18623.38661798276,2074,29,1594,26,1584,26,1584,26,-10,-10,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan67,c7552,c7552_trojan67,PASS,PASS,both_pass,1,1652.62,14393.2,1915.4639659682289,14570.037531084381,2074,29,1595,25,1590,25,1590,25,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan68,c7552,c7552_trojan68,PASS,PASS,both_pass,1,4596.79,16976.5,4819.598857080564,17120.803075027652,2074,29,1582,25,1575,25,1564,25,-7,-18,0,0,11,0,dac25-inspired,tie,1,7,9,1,1,1,1,1
c7552_trojan69,c7552,c7552_trojan69,PASS,NO_PATCH,regression,0,7737.28,30288.9,7982.106895069592,30345.084882923402,2074,29,1585,25,1580,25,,,-5,,0,,,,,,,,,1,1,1,1,
c7552_trojan7,c7552,c7552_trojan7,PASS,PASS,both_pass,1,5120.17,7253.65,5239.675649092533,7325.467600952834,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan70,c7552,c7552_trojan70,PASS,PASS,both_pass,1,12205.0,18592.4,12439.219455001876,18773.70777609758,2074,29,1585,25,1581,25,1570,25,-4,-15,0,0,11,0,dac25-inspired,tie,1,7,9,1,1,1,1,1
c7552_trojan71,c7552,c7552_trojan71,PASS,NO_PATCH,regression,0,7374.96,30076.2,7624.907359946519,30129.450868000276,2074,29,1597,25,1592,25,,,-5,,0,,,,,,,,,1,1,1,1,
c7552_trojan72,c7552,c7552_trojan72,PASS,PASS,both_pass,1,2099.5,19787.0,2300.2954230178148,19932.505500968546,2074,29,1587,25,1580,24,1580,24,-7,-7,-1,-1,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan73,c7552,c7552_trojan73,PASS,PASS,both_pass,1,9423.33,14431.6,9663.947103079408,14612.624967005104,2074,29,1586,25,1580,25,1580,25,-6,-6,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan75,c7552,c7552_trojan75,PASS,NO_PATCH,regression,0,4836.5,30286.8,5019.8749070987105,30337.105140904896,2074,29,1592,26,1584,25,,,-8,,-1,,,,,,,,,1,1,1,1,
c7552_trojan76,c7552,c7552_trojan76,PASS,NO_PATCH,regression,0,6709.39,30286.9,6924.733726074919,30335.630221059546,2074,29,1589,25,1582,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan77,c7552,c7552_trojan77,PASS,PASS,both_pass,1,2844.73,19307.0,3059.799195965752,19481.053840951063,2074,29,1594,25,1585,25,1585,25,-9,-9,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan78,c7552,c7552_trojan78,PASS,NO_PATCH,regression,0,2724.75,30199.8,2905.002717045136,30257.768361945637,2074,29,1588,25,1581,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan79,c7552,c7552_trojan79,PASS,PASS,both_pass,1,5770.23,19854.5,6012.3192720348015,19987.794524990022,2074,29,1588,25,1583,25,1590,25,-5,2,0,0,-7,0,z3-pb-formal,tie,1,3,4,1,1,1,1,1
c7552_trojan8,c7552,c7552_trojan8,PASS,PASS,both_pass,1,7396.31,5923.29,7533.913195016794,6030.356053961441,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan80,c7552,c7552_trojan80,PASS,PASS,both_pass,1,4465.7,41608.7,4672.041735961102,41844.810619950294,2074,29,1585,25,1580,25,1581,25,-5,-4,0,0,-1,0,z3-pb-formal,tie,2,7,8,1,1,1,1,1
c7552_trojan81,c7552,c7552_trojan81,PASS,NO_PATCH,regression,0,2270.92,30329.2,2458.8364890078083,30394.24821396824,2074,29,1581,25,1575,25,,,-6,,0,,,,,,,,,1,1,1,1,
c7552_trojan82,c7552,c7552_trojan82,PASS,PASS,both_pass,1,7023.84,13932.6,7268.318395013921,14101.238763076253,2074,29,1581,25,1575,25,1575,25,-6,-6,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan83,c7552,c7552_trojan83,PASS,PASS,both_pass,1,4897.91,22363.2,5110.234627965838,22536.694449023344,2074,29,1586,25,1580,25,1588,25,-6,2,0,0,-8,0,z3-pb-formal,tie,1,3,4,1,1,1,1,1
c7552_trojan84,c7552,c7552_trojan84,PASS,PASS,both_pass,1,6713.29,16569.4,6928.081633057445,16718.88773899991,2074,29,1596,25,1589,25,1589,25,-7,-7,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan85,c7552,c7552_trojan85,PASS,PASS,both_pass,1,10813.3,35746.5,11086.495431954972,35907.58313902188,2074,29,1590,25,1585,25,1585,25,-5,-5,0,0,0,0,tie,tie,1,5,2,1,1,1,1,1
c7552_trojan86,c7552,c7552_trojan86,PASS,PASS,both_pass,1,2277.31,31712.4,2459.710099035874,31850.87769094389,2074,29,1585,25,1580,25,1587,25,-5,2,0,0,-7,0,z3-pb-formal,tie,1,3,4,1,1,1,1,1
c7552_trojan87,c7552,c7552_trojan87,PASS,PASS,both_pass,1,6889.7,24262.6,7182.361237006262,24441.729723010212,2074,29,1585,25,1580,25,1587,25,-5,2,0,0,-7,0,z3-pb-formal,tie,1,3,4,1,1,1,1,1
c7552_trojan88,c7552,c7552_trojan88,PASS,PASS,both_pass,1,4204.65,16150.9,4411.05372493621,16322.390335961245,2074,29,1587,25,1580,25,1580,25,-7,-7,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan89,c7552,c7552_trojan89,PASS,PASS,both_pass,1,5357.44,20580.1,5566.115167923272,20729.17395690456,2074,29,1582,25,1577,25,1574,25,-5,-8,0,0,3,0,dac25-inspired,tie,1,7,8,1,1,1,1,1
c7552_trojan9,c7552,c7552_trojan9,PASS,PASS,both_pass,1,7093.7,5879.52,7242.163212969899,5977.039530989714,2074,29,2079,29,2074,29,2074,29,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan90,c7552,c7552_trojan90,PASS,PASS,both_pass,1,9375.92,36870.1,9630.928414058872,37004.10719192587,2074,29,1586,25,1581,25,1588,25,-5,2,0,0,-7,0,z3-pb-formal,tie,1,3,3,1,1,1,1,1
c7552_trojan91,c7552,c7552_trojan91,PASS,NO_PATCH,regression,0,5803.47,30030.0,6014.400264015421,30081.427335040644,2074,29,1587,25,1581,25,,,-6,,0,,,,,,,,,1,1,1,1,
c7552_trojan92,c7552,c7552_trojan92,PASS,NO_PATCH,regression,0,3961.36,30283.7,4157.742871087976,30330.784009071067,2074,29,1601,25,1594,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan93,c7552,c7552_trojan93,PASS,NO_PATCH,regression,0,8174.09,30036.1,8438.88735899236,30076.92515803501,2074,29,1588,25,1581,25,,,-7,,0,,,,,,,,,1,1,1,1,
c7552_trojan95,c7552,c7552_trojan95,PASS,PASS,both_pass,1,4247.74,15524.1,4469.1221789689735,15673.30499610398,2074,29,1586,25,1580,25,1580,25,-6,-6,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c7552_trojan96,c7552,c7552_trojan96,PASS,PASS,both_pass,1,9228.06,32164.8,9479.337724042125,32300.435003940947,2074,29,1591,24,1586,24,1594,33,-5,3,0,9,-8,-9,z3-pb-formal,z3-pb-formal,1,3,4,1,1,1,1,1
c880_trojan0,c880,c880_trojan0,PASS,PASS,both_pass,1,1043.23,2155.01,1167.3616470070556,2212.904289015569,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan1,c880,c880_trojan1,PASS,PASS,both_pass,1,2884.97,2164.79,3027.700565988198,2209.452416980639,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan10,c880,c880_trojan10,PASS,PASS,both_pass,1,866.666,2243.89,965.0640010368079,2312.7512100618333,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan11,c880,c880_trojan11,PASS,PASS,both_pass,1,864.78,2165.97,1063.090145937167,2266.091878991574,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan12,c880,c880_trojan12,PASS,PASS,both_pass,1,1110.96,2117.62,1213.2023309823126,2212.2098080581054,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan13,c880,c880_trojan13,PASS,PASS,both_pass,1,568.252,2143.39,657.8612140147015,2210.144547978416,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan14,c880,c880_trojan14,PASS,PASS,both_pass,1,570.867,2214.47,662.7670609159395,2260.351456934586,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan15,c880,c880_trojan15,PASS,PASS,both_pass,1,429.606,2211.42,516.5941480081528,2260.2414169814438,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan16,c880,c880_trojan16,PASS,PASS,both_pass,1,1362.44,2213.55,1473.8987130112946,2261.85336697381,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan18,c880,c880_trojan18,PASS,PASS,both_pass,1,547.026,2164.72,663.4439029730856,2262.5611390685663,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan19,c880,c880_trojan19,PASS,PASS,both_pass,1,835.87,2127.25,962.1251939097419,2210.156704997644,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan2,c880,c880_trojan2,PASS,PASS,both_pass,1,2561.14,2149.04,2672.5864469772205,2213.265817030333,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan20,c880,c880_trojan20,PASS,PASS,both_pass,1,495.892,2207.91,615.2786629972979,2260.0206049392,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan21,c880,c880_trojan21,PASS,PASS,both_pass,1,1464.09,2146.27,1571.9789819559082,2210.345073021017,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan22,c880,c880_trojan22,PASS,PASS,both_pass,1,950.12,2244.44,1066.7255619773641,2311.0421689925715,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan23,c880,c880_trojan23,PASS,PASS,both_pass,1,1237.28,2215.66,1369.0807829843834,2311.7424909723923,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan24,c880,c880_trojan24,PASS,PASS,both_pass,1,951.157,2203.53,1067.3587350174785,2259.62734001223,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan25,c880,c880_trojan25,PASS,PASS,both_pass,1,1663.9,2253.65,1779.856570996344,2312.631134991534,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan26,c880,c880_trojan26,PASS,PASS,both_pass,1,644.417,2181.03,775.3354670712724,2264.304529991932,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan28,c880,c880_trojan28,PASS,PASS,both_pass,1,442.393,2188.15,567.892346996814,2259.117620997131,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan29,c880,c880_trojan29,PASS,PASS,both_pass,1,358.047,2149.79,457.11708592716604,2209.960957057774,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan3,c880,c880_trojan3,PASS,PASS,both_pass,1,743.604,2270.57,870.5666470341384,2363.3064039750025,327,24,332,24,327,24,324,26,-5,-8,0,2,3,-2,dac25-inspired,z3-pb-formal,1,3,4,1,1,1,1,1
c880_trojan30,c880,c880_trojan30,PASS,PASS,both_pass,1,439.265,2273.11,565.5084919417277,2365.4149399371818,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan31,c880,c880_trojan31,PASS,PASS,both_pass,1,798.212,2155.07,916.338611044921,2210.151470033452,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan32,c880,c880_trojan32,PASS,PASS,both_pass,1,1085.94,2124.03,1214.5251940237358,2211.5068800048903,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan33,c880,c880_trojan33,PASS,PASS,both_pass,1,823.133,2164.51,917.7959789521992,2209.7739540040493,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan34,c880,c880_trojan34,PASS,PASS,both_pass,1,1362.03,2163.85,1470.334765035659,2209.901808993891,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan35,c880,c880_trojan35,PASS,PASS,both_pass,1,1627.73,2169.99,1726.5117010101676,2260.387150919996,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan36,c880,c880_trojan36,PASS,PASS,both_pass,1,733.903,2183.39,859.9344550166279,2262.538569048047,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan37,c880,c880_trojan37,PASS,PASS,both_pass,1,1075.12,2134.31,1167.3122360371053,2214.240947039798,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan38,c880,c880_trojan38,PASS,PASS,both_pass,1,356.471,2159.43,466.27308893948793,2209.497313015163,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan39,c880,c880_trojan39,PASS,PASS,both_pass,1,820.525,2114.86,913.7688879854977,2213.0656270310283,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan4,c880,c880_trojan4,PASS,PASS,both_pass,1,1183.74,2127.61,1316.4005830185488,2211.1925639910623,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan40,c880,c880_trojan40,PASS,PASS,both_pass,1,1111.5,2164.35,1214.5521040074527,2210.946007980965,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan41,c880,c880_trojan41,PASS,PASS,both_pass,1,283.05,2213.65,414.50589103624225,2259.6854279981926,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan42,c880,c880_trojan42,PASS,PASS,both_pass,1,931.236,2112.6,1062.4395499471575,2160.1303499192,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan43,c880,c880_trojan43,PASS,PASS,both_pass,1,852.238,2173.24,972.979289945215,2261.9001189013943,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan44,c880,c880_trojan44,PASS,PASS,both_pass,1,319.235,2182.33,407.9170199111104,2263.7582110473886,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan45,c880,c880_trojan45,PASS,PASS,both_pass,1,1077.33,2179.98,1173.7749159801751,2264.2067869892344,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan46,c880,c880_trojan46,PASS,PASS,both_pass,1,583.308,2162.97,666.800822946243,2208.892273949459,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan47,c880,c880_trojan47,PASS,PASS,both_pass,1,533.138,2158.61,662.9973279777914,2209.281791932881,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan48,c880,c880_trojan48,PASS,PASS,both_pass,1,292.865,2141.62,417.43077198043466,2209.471939015202,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan49,c880,c880_trojan49,PASS,PASS,both_pass,1,669.062,2246.83,757.423487957567,2310.0504470057786,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan5,c880,c880_trojan5,PASS,PASS,both_pass,1,575.842,2252.75,662.7144450321794,2309.798753936775,327,24,332,24,327,24,323,26,-5,-9,0,2,4,-2,dac25-inspired,z3-pb-formal,1,2,2,1,1,1,1,1
c880_trojan50,c880,c880_trojan50,PASS,PASS,both_pass,1,1832.95,3596.83,2002.524462994188,3695.645359926857,327,24,321,21,316,21,316,21,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
c880_trojan51,c880,c880_trojan51,PASS,PASS,both_pass,1,3714.98,3566.21,3906.2441610731184,3645.043073920533,327,24,320,21,315,21,315,21,-5,-5,0,0,0,0,tie,tie,1,0,1,1,1,1,1,1
