circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c7552,c7552_trojan1,PASS,PASS,1,21570.4,4,0,0
c7552,c7552_trojan20,CEC_FAIL,PASS,2,5764.65,1,0,5
c7552,c7552_trojan21,PASS,PASS,1,32387.2,6,0,0
c7552,c7552_trojan22,PASS,PASS,1,9518.82,6,0,0
c7552,c7552_trojan23,CEC_FAIL,PASS,2,37473.6,3,0,1
c7552,c7552_trojan24,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan25,PASS,PASS,1,22155.6,5,0,0
c7552,c7552_trojan26,PASS,PASS,1,1623.34,-1,0,0
c7552,c7552_trojan27,PASS,PASS,1,2814.35,2,0,0
c7552,c7552_trojan28,PASS,PASS,1,16473.1,6,0,0
c7552,c7552_trojan29,PASS,PASS,1,27924.8,4,0,0
c7552,c7552_trojan2,CEC_FAIL,PASS,5,9304.91,5,0,5
c7552,c7552_trojan30,PASS,PASS,1,23935.1,5,0,0
c7552,c7552_trojan31,PASS,PASS,2,26606.6,5,0,1
c7552,c7552_trojan32,PASS,PASS,0,895.794,-1,0,0
c7552,c7552_trojan33,PASS,PASS,1,24635.2,4,0,0
c7552,c7552_trojan34,PASS,PASS,1,31479.2,4,0,0
c7552,c7552_trojan35,PASS,PASS,2,72918.9,2,0,1
c7552,c7552_trojan36,PASS,PASS,1,3451.78,-1,0,1
c7552,c7552_trojan37,PASS,PASS,1,30278.9,5,0,0
c7552,c7552_trojan38,PASS,PASS,1,23701.5,6,0,0
c7552,c7552_trojan39,PASS,PASS,2,3671.78,2,0,1
c7552,c7552_trojan3,PASS,PASS,1,40242.4,4,0,0
c7552,c7552_trojan40,PASS,PASS,1,37019.4,6,0,0
c7552,c7552_trojan41,PASS,PASS,1,28135.3,4,0,0
c7552,c7552_trojan42,PASS,PASS,1,3885.46,1,0,2
c7552,c7552_trojan43,PASS,PASS,1,38200.2,4,0,0
c7552,c7552_trojan44,SKIP_NO_PATTERNS,,,,,
