circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c7552,c7552_trojan25,PASS,PASS,1,21129.4,5,0,0
c7552,c7552_trojan26,PASS,PASS,1,1546.98,-1,0,0
c7552,c7552_trojan27,PASS,PASS,1,2770.63,2,0,0
c7552,c7552_trojan28,PASS,PASS,1,16293.5,6,0,0
c7552,c7552_trojan29,PASS,PASS,1,28951.9,4,0,0
c7552,c7552_trojan2,CEC_FAIL,PASS,5,9271.48,5,0,5
c7552,c7552_trojan30,PASS,PASS,1,23168.4,5,0,0
c7552,c7552_trojan31,PASS,PASS,2,25441.4,5,0,1
c7552,c7552_trojan32,PASS,PASS,0,862.762,-1,0,0
c7552,c7552_trojan33,PASS,PASS,1,25360.9,4,0,0
c7552,c7552_trojan34,PASS,PASS,1,30950.2,4,0,0
c7552,c7552_trojan35,PASS,PASS,2,68196.9,2,0,1
c7552,c7552_trojan36,PASS,PASS,1,3480.02,-1,0,1
c7552,c7552_trojan37,PASS,PASS,1,30748.4,5,0,0
c7552,c7552_trojan38,PASS,PASS,1,24901,6,0,0
c7552,c7552_trojan39,PASS,PASS,2,3314.28,2,0,1
c7552,c7552_trojan3,PASS,PASS,1,40099.9,4,0,0
c7552,c7552_trojan40,PASS,PASS,1,37682.4,6,0,0
c7552,c7552_trojan41,PASS,PASS,1,26592.2,4,0,0
c7552,c7552_trojan42,PASS,PASS,1,3610.72,1,0,2
c7552,c7552_trojan43,PASS,PASS,1,37865.9,4,0,0
c7552,c7552_trojan44,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan45,PASS,PASS,1,27317,7,0,0
c7552,c7552_trojan46,PASS,PASS,1,33032.3,4,0,0
c7552,c7552_trojan47,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan48,SKIP_NO_PATTERNS,,,,,
c7552,c7552_trojan49,PASS,PASS,1,2306.46,-1,0,1
c7552,c7552_trojan4,PASS,PASS,1,32507.7,4,0,0
c7552,c7552_trojan50,PASS,PASS,1,21501.8,4,0,0
c7552,c7552_trojan51,PASS,PASS,1,14018.6,2,1,0
c7552,c7552_trojan52,PASS,PASS,1,23391.8,6,1,0
c7552,c7552_trojan53,TIMEOUT,PASS,4,,2,0,
