circuit,trojan,success,gt_verify,vn_rounds,runtime_ms,area_delta,level_delta,cec_rounds
c880,c880_trojan13,PASS,PASS,5,7072.17,8,2,4
c880,c880_trojan14,PASS,PASS,1,1689.81,9,1,0
c880,c880_trojan15,PASS,PASS,1,1820.79,9,1,0
c880,c880_trojan16,PASS,PASS,1,4871.93,10,3,0
c880,c880_trojan17,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan18,PASS,PASS,5,1972.49,4,2,4
c880,c880_trojan19,PASS,PASS,4,8932.79,5,1,3
c880,c880_trojan1,PASS,PASS,1,9243.7,9,1,0
c880,c880_trojan20,PASS,PASS,2,2728.57,7,1,1
c880,c880_trojan21,PASS,PASS,1,4561.89,9,1,0
c880,c880_trojan22,PASS,PASS,1,3473.08,9,2,0
c880,c880_trojan23,PASS,PASS,1,4679.03,9,1,0
c880,c880_trojan24,PASS,PASS,2,6254.77,4,1,1
c880,c880_trojan25,PASS,PASS,1,4779.68,9,1,0
c880,c880_trojan26,CEC_FAIL,PASS,5,2245.36,2,1,5
c880,c880_trojan27,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan28,CEC_FAIL,PASS,5,3836.14,5,1,5
c880,c880_trojan29,PASS,PASS,1,806.451,3,1,0
c880,c880_trojan2,PASS,PASS,5,36131.5,5,1,4
c880,c880_trojan30,CEC_FAIL,PASS,5,2797.46,5,1,5
c880,c880_trojan31,PASS,PASS,4,13434.3,7,1,3
c880,c880_trojan32,PASS,PASS,1,3758.2,8,3,0
c880,c880_trojan33,PASS,PASS,2,6308.83,9,1,1
c880,c880_trojan34,PASS,PASS,1,4878.97,9,1,0
c880,c880_trojan35,PASS,PASS,1,5597,9,1,0
c880,c880_trojan36,PASS,PASS,1,1768.22,4,3,0
c880,c880_trojan37,PASS,PASS,1,3960.92,10,3,0
c880,c880_trojan38,PASS,PASS,1,1134.08,13,4,0
c880,c880_trojan39,PASS,PASS,2,5655.48,7,1,1
c880,c880_trojan3,PASS,PASS,3,2641.32,9,5,2
c880,c880_trojan40,PASS,PASS,2,8308.07,9,1,1
c880,c880_trojan41,PASS,PASS,5,2363.07,5,1,4
c880,c880_trojan42,PASS,PASS,3,11597.7,9,2,2
c880,c880_trojan43,PASS,PASS,1,2940.76,5,5,0
c880,c880_trojan44,PASS,PASS,2,1410.45,4,1,1
c880,c880_trojan45,PASS,PASS,1,3498.34,6,1,0
c880,c880_trojan46,PASS,PASS,4,5958.64,6,2,3
c880,c880_trojan47,PASS,PASS,1,2745.42,8,2,0
c880,c880_trojan48,CEC_FAIL,PASS,6,2585.3,8,7,5
c880,c880_trojan49,PASS,PASS,1,2026.01,5,4,0
c880,c880_trojan4,PASS,PASS,2,8730.85,8,1,1
c880,c880_trojan50,PASS,PASS,2,11860.8,4,0,1
c880,c880_trojan51,PASS,PASS,1,10573,5,4,0
c880,c880_trojan52,PASS,PASS,3,24584.6,6,1,2
c880,c880_trojan53,PASS,PASS,1,4883.13,4,3,0
c880,c880_trojan54,PASS,PASS,1,8617.88,7,7,0
c880,c880_trojan55,PASS,PASS,0,507.333,-1,0,0
c880,c880_trojan56,PASS,PASS,1,8642.81,6,1,0
c880,c880_trojan57,PASS,PASS,1,6495.74,5,1,0
c880,c880_trojan58,CEC_FAIL,PASS,5,12051.6,17,9,5
c880,c880_trojan59,PASS,PASS,1,13954.5,6,3,0
c880,c880_trojan5,PASS,PASS,4,2808.83,2,5,3
c880,c880_trojan60,PASS,PASS,2,11338.6,7,4,1
c880,c880_trojan61,PASS,PASS,4,2217.31,3,1,3
c880,c880_trojan62,PASS,PASS,1,5556.96,7,3,0
c880,c880_trojan63,PASS,PASS,2,3336.45,6,1,1
c880,c880_trojan64,CEC_FAIL,PASS,5,3486.05,11,0,5
c880,c880_trojan65,PASS,PASS,5,2983.6,4,2,4
c880,c880_trojan66,PASS,PASS,1,5020.94,5,2,0
c880,c880_trojan67,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan68,PASS,PASS,3,1663.98,2,0,2
c880,c880_trojan69,PASS,PASS,4,17418.3,8,4,3
c880,c880_trojan6,PASS,PASS,1,4216.03,8,1,0
c880,c880_trojan70,PASS,PASS,1,5201.24,5,7,0
c880,c880_trojan71,PASS,PASS,1,9275.58,7,3,0
c880,c880_trojan72,PASS,PASS,1,6268.6,4,1,0
c880,c880_trojan73,PASS,PASS,1,6748.01,4,1,0
c880,c880_trojan74,PASS,PASS,3,13546.4,6,3,2
c880,c880_trojan75,PASS,PASS,1,5690.95,7,7,0
c880,c880_trojan76,PASS,PASS,1,2214.59,5,1,0
c880,c880_trojan77,SKIP_NO_PATTERNS,,,,,
c880,c880_trojan78,PASS,PASS,3,11313,4,1,2
c880,c880_trojan79,PASS,PASS,2,5624,6,1,1
c880,c880_trojan7,CEC_FAIL,PASS,5,2388.4,5,1,5
c880,c880_trojan80,CEC_FAIL,PASS,5,3695.28,5,0,5
c880,c880_trojan81,PASS,PASS,4,14589.8,4,2,3
c880,c880_trojan82,PASS,PASS,1,5490.65,5,3,0
c880,c880_trojan83,PASS,PASS,1,7062.67,7,7,0
c880,c880_trojan84,PASS,PASS,5,3246.83,6,4,4
c880,c880_trojan85,PASS,PASS,2,13975.4,7,6,1
c880,c880_trojan86,PASS,PASS,1,9926.79,7,4,0
c880,c880_trojan87,PASS,PASS,1,4674.31,3,1,0
c880,c880_trojan88,CEC_FAIL,PASS,5,4692.63,10,7,5
c880,c880_trojan89,PASS,PASS,2,5780.77,6,1,1
c880,c880_trojan8,CEC_FAIL,PASS,5,10823.5,23,6,5
c880,c880_trojan90,PASS,PASS,2,12014.8,5,8,1
c880,c880_trojan91,CEC_FAIL,PASS,5,5037.67,4,1,5
c880,c880_trojan92,PASS,PASS,1,4650.33,3,9,0
c880,c880_trojan93,PASS,PASS,1,3967.35,3,1,0
c880,c880_trojan94,PASS,PASS,2,3473.91,7,2,1
c880,c880_trojan95,PASS,PASS,1,7558.24,7,4,0
c880,c880_trojan96,PASS,PASS,2,5859.09,7,1,1
c880,c880_trojan97,PASS,PASS,1,3614.4,4,8,0
c880,c880_trojan98,CEC_FAIL,PASS,5,3649.52,7,1,5
c880,c880_trojan99,PASS,PASS,4,6182.53,4,1,3
c880,c880_trojan9,PASS,PASS,1,5554.33,8,1,0
